"t","ROI_1","ROI_2","ROI_3","ROI_4","ROI_5","ROI_6","ROI_7","ROI_8","ROI_9","ROI_10","ROI_11","ROI_12","ROI_13","ROI_14","ROI_15","ROI_16","ROI_17","ROI_18","ROI_19","ROI_20","IRLED","ODOR_B_LEFT","ODOR_A_RIGHT","ODOR_A_LEFT","ODOR_B_RIGHT","MAIN_VALVE","VACUUM","TREATMENT_A_LEFT","TREATMENT_A_RIGHT","TREATMENT_B_LEFT","TREATMENT_B_RIGHT"
19.8888888888889,-6,4,0,-27,26,0,31,0,60,3,43,0,15,-41,4,3,-35,-37,12,0,1,0,0,0,0,1,1,0,0,0,0
20,0,2,0,-27,28,4,37,0,59,3,43,0,8,-37,4,1,-38,-39,11,0,1,0,0,0,0,1,1,0,0,0,0
20.1111111111111,4,-4,0,-26,27,6,38,0,59,4,47,0,10,-31,3,4,-35,-35,10,0,1,0,0,0,0,1,1,0,0,0,0
20.2222222222222,2,-1,0,-22,35,11,38,0,61,2,50,0,6,-32,2,4,-31,-33,9,0,1,0,0,0,0,1,1,0,0,0,0
20.3333333333333,5,2,0,-22,33,9,40,0,60,3,52,0,8,-25,5,4,-30,-35,9,0,1,0,0,0,0,1,1,0,0,0,0
20.4444444444444,7,2,0,-22,33,9,44,0,59,-1,53,0,7,-20,3,4,-32,-33,12,0,1,0,0,0,0,1,1,0,0,0,0
20.5555555555556,8,0,0,-21,34,4,46,0,60,0,52,0,10,-22,5,3,-33,-32,10,0,1,0,0,0,0,1,1,0,0,0,0
20.6666666666667,10,-2,0,-24,30,5,46,0,60,0,49,0,7,-17,6,0,-33,-34,11,0,1,0,0,0,0,1,1,0,0,0,0
20.7777777777778,14,-4,0,-23,29,2,47,0,59,-2,46,0,13,-18,8,-2,-36,-34,12,0,1,0,0,0,0,1,1,0,0,0,0
20.8888888888889,13,-3,0,-19,30,8,44,0,58,-3,48,0,13,-14,12,0,-36,-30,12,0,1,0,0,0,0,1,1,0,0,0,0
21,11,0,0,-17,27,5,41,0,58,-7,53,0,10,-16,11,1,-37,-28,9,0,1,0,0,0,0,1,1,0,0,0,0
21.1111111111111,12,-1,0,-17,31,4,44,0,62,-8,52,0,7,-13,11,-4,-41,-36,11,0,1,0,0,0,0,1,1,0,0,0,0
21.2222222222222,11,-1,0,-22,32,6,51,0,61,-10,53,0,10,-15,13,-6,-39,-35,8,0,1,0,0,0,0,1,1,0,0,0,0
21.3333333333333,12,-9,0,-26,31,13,52,0,61,-13,55,0,10,-15,15,-6,-37,-36,11,0,1,0,0,0,0,1,1,0,0,0,0
21.4444444444444,12,-5,0,-27,33,17,49,0,61,-11,52,0,10,-19,16,-2,-38,-32,16,0,1,0,0,0,0,1,1,0,0,0,0
21.5555555555556,10,-2,0,-20,33,13,47,0,61,-12,47,0,14,-22,21,-1,-40,-35,14,0,1,0,0,0,0,1,1,0,0,0,0
21.6666666666667,5,0,0,-21,32,10,48,0,60,-14,48,0,15,-22,26,-1,-37,-34,11,0,1,0,0,0,0,1,1,0,0,0,0
21.7777777777778,5,4,0,-18,35,11,47,0,59,-17,53,0,12,-26,27,-7,-35,-33,5,0,1,0,0,0,0,1,1,0,0,0,0
21.8888888888889,5,2,0,-12,34,13,44,0,56,-13,54,0,14,-30,25,-8,-38,-31,2,0,1,0,0,0,0,1,1,0,0,0,0
22,3,3,0,-10,33,10,44,0,55,-17,51,0,15,-33,24,-8,-40,-28,5,0,1,0,0,0,0,1,1,0,0,0,0
22.1111111111111,7,4,0,-9,30,9,45,0,52,-17,49,0,15,-43,17,-8,-38,-27,6,0,1,0,0,0,0,1,1,0,0,0,0
22.2222222222222,10,2,0,-11,32,6,50,0,51,-15,44,0,16,-45,14,-9,-38,-25,10,0,1,0,0,0,0,1,1,0,0,0,0
22.3333333333333,10,-3,0,-14,34,5,52,0,52,-20,46,0,14,-45,10,-4,-31,-27,4,0,1,0,0,0,0,1,1,0,0,0,0
22.4444444444444,9,-5,0,-12,38,5,53,0,48,-21,46,0,15,-46,5,-6,-30,-27,9,0,1,0,0,0,0,1,1,0,0,0,0
22.5555555555556,11,-9,0,-10,39,1,49,0,53,-25,42,0,15,-49,1,-2,-25,-26,10,0,1,0,0,0,0,1,1,0,0,0,0
22.6666666666667,7,-11,0,-5,43,-1,54,0,50,-28,43,0,17,-46,-3,-5,-25,-23,11,0,1,0,0,0,0,1,1,0,0,0,0
22.7777777777778,5,-9,0,-2,41,4,47,0,54,-31,42,0,15,-47,-3,-10,-26,-23,13,0,1,0,0,0,0,1,1,0,0,0,0
22.8888888888889,5,-10,0,-6,32,10,48,0,53,-28,45,0,22,-45,-4,-8,-23,-21,16,0,1,0,0,0,0,1,1,0,0,0,0
23,8,-15,0,-2,34,8,44,0,55,-30,43,0,28,-43,-8,-12,-22,-24,17,0,1,0,0,0,0,1,1,0,0,0,0
23.1111111111111,10,-19,0,0,36,10,41,0,59,-28,50,0,28,-45,-8,-12,-21,-24,12,0,1,0,0,0,0,1,1,0,0,0,0
23.2222222222222,10,-20,0,1,36,10,42,0,59,-25,54,0,24,-42,-6,-9,-23,-27,16,0,1,0,0,0,0,1,1,0,0,0,0
23.3333333333333,9,-17,0,5,36,5,37,0,53,-22,50,0,18,-45,-2,-4,-26,-24,13,0,1,0,0,0,0,1,1,0,0,0,0
23.4444444444444,9,-22,0,7,32,7,38,0,56,-29,50,0,18,-47,-9,-1,-23,-24,12,0,1,0,0,0,0,1,1,0,0,0,0
23.5555555555556,10,-24,0,6,30,13,38,0,54,-31,50,0,18,-47,-4,-1,-19,-23,8,0,1,0,0,0,0,1,1,0,0,0,0
23.6666666666667,13,-23,0,9,27,13,34,0,57,-33,48,0,12,-53,-3,4,-21,-20,7,0,1,0,0,0,0,1,1,0,0,0,0
23.7777777777778,11,-23,0,11,28,7,31,0,58,-32,48,0,6,-54,-3,4,-21,-27,18,0,1,0,0,0,0,1,1,0,0,0,0
23.8888888888889,7,-28,0,9,33,5,32,0,62,-28,49,0,7,-53,-5,0,-26,-31,21,0,1,0,0,0,0,1,1,0,0,0,0
24,4,-27,0,12,37,7,33,0,61,-28,48,0,9,-55,-3,5,-29,-32,19,0,1,0,0,0,0,1,1,0,0,0,0
24.1111111111111,3,-29,0,8,39,5,32,0,60,-27,48,0,15,-54,-3,2,-29,-29,20,0,1,0,0,0,0,1,1,0,0,0,0
24.2222222222222,6,-30,0,4,43,3,34,0,60,-29,53,0,13,-55,-2,0,-35,-30,24,0,1,0,0,0,0,1,1,0,0,0,0
24.3333333333333,6,-32,0,4,44,-5,40,0,60,-28,54,0,9,-56,1,-3,-39,-26,23,0,1,0,0,0,0,1,1,0,0,0,0
24.4444444444444,7,-32,0,2,45,-1,42,0,59,-31,53,0,9,-57,7,-2,-40,-28,21,0,1,0,0,0,0,1,1,0,0,0,0
24.5555555555556,6,-35,0,3,45,-3,43,0,56,-32,52,0,6,-58,8,-3,-41,-28,25,0,1,0,0,0,0,1,1,0,0,0,0
24.6666666666667,6,-33,0,-4,45,0,44,0,52,-28,49,0,4,-55,8,-3,-47,-27,24,0,1,0,0,0,0,1,1,0,0,0,0
24.7777777777778,8,-37,0,-3,42,-3,44,0,57,-31,48,0,4,-52,12,-3,-44,-28,22,0,1,0,0,0,0,1,1,0,0,0,0
24.8888888888889,7,-37,0,-5,37,-4,42,0,61,-32,50,0,7,-53,7,-7,-43,-24,30,0,1,0,0,0,0,1,1,0,0,0,0
25,4,-28,0,-3,35,0,41,0,60,-33,52,0,8,-54,7,-10,-43,-21,30,0,1,0,0,0,0,1,1,0,0,0,0
25.1111111111111,9,-27,0,-1,33,-2,40,0,59,-34,50,0,13,-60,6,-13,-45,-23,27,0,1,0,0,0,0,1,1,0,0,0,0
25.2222222222222,10,-33,0,2,34,1,40,0,60,-33,48,0,9,-59,3,-2,-46,-24,25,0,1,0,0,0,0,1,1,0,0,0,0
25.3333333333333,9,-39,0,3,37,-4,43,0,59,-38,46,0,6,-58,4,-6,-45,-24,27,0,1,0,0,0,0,1,1,0,0,0,0
25.4444444444444,7,-44,0,2,33,-6,45,0,56,-37,43,0,5,-58,1,-5,-38,-25,32,0,1,0,0,0,0,1,1,0,0,0,0
25.5555555555556,9,-43,0,1,36,-5,40,0,62,-38,43,0,3,-57,3,-6,-38,-25,33,0,1,0,0,0,0,1,1,0,0,0,0
25.6666666666667,11,-40,0,-2,33,-6,40,0,62,-38,44,0,6,-50,0,-6,-36,-27,34,0,1,0,0,0,0,1,1,0,0,0,0
25.7777777777778,9,-43,0,-2,31,-4,41,0,61,-32,41,0,1,-51,1,-10,-39,-29,37,0,1,0,0,0,0,1,1,0,0,0,0
25.8888888888889,8,-48,0,-8,31,-6,43,0,60,-34,36,0,3,-51,6,-10,-38,-27,39,0,1,0,0,0,0,1,1,0,0,0,0
26,3,-49,0,-2,37,-11,44,0,59,-31,31,0,-1,-44,6,-8,-41,-24,40,0,1,0,0,0,0,1,1,0,0,0,0
26.1111111111111,5,-48,0,-6,39,-14,42,0,61,-30,33,0,-3,-46,10,-8,-43,-23,35,0,1,0,0,0,0,1,1,0,0,0,0
26.2222222222222,3,-48,0,-10,35,-16,44,0,61,-30,32,0,-5,-50,9,-8,-41,-19,39,0,1,0,0,0,0,1,1,0,0,0,0
26.3333333333333,4,-53,0,-10,38,-18,49,0,60,-30,32,0,-8,-52,11,-10,-41,-16,40,0,1,0,0,0,0,1,1,0,0,0,0
26.4444444444444,4,-52,0,-9,40,-23,52,0,59,-34,32,0,-8,-55,17,-14,-42,-17,37,0,1,0,0,0,0,1,1,0,0,0,0
26.5555555555556,6,-50,0,-9,38,-20,52,0,56,-32,32,0,-4,-60,21,-15,-43,-19,42,0,1,0,0,0,0,1,1,0,0,0,0
26.6666666666667,9,-48,0,-7,35,-20,49,0,52,-29,31,0,-7,-59,19,-14,-45,-22,41,0,1,0,0,0,0,1,1,0,0,0,0
26.7777777777778,11,-49,0,-5,38,-12,49,0,50,-28,31,0,-6,-57,15,-12,-46,-23,42,0,1,0,0,0,0,1,1,0,0,0,0
26.8888888888889,12,-51,0,-8,43,-12,48,0,48,-29,23,0,-8,-59,11,-9,-49,-20,35,0,1,0,0,0,0,1,1,0,0,0,0
27,12,-48,0,-9,42,-13,46,0,48,-28,26,0,-11,-57,7,-17,-47,-19,36,0,1,0,0,0,0,1,1,0,0,0,0
27.1111111111111,14,-43,0,-11,44,-20,46,0,47,-30,28,0,-6,-60,8,-16,-42,-21,42,0,1,0,0,0,0,1,1,0,0,0,0
27.2222222222222,18,-45,0,-11,44,-15,43,0,43,-32,31,0,-5,-59,11,-16,-41,-21,39,0,1,0,0,0,0,1,1,0,0,0,0
27.3333333333333,16,-49,0,-16,36,-15,43,0,44,-31,28,0,-3,-63,12,-18,-40,-18,46,0,1,0,0,0,0,1,1,0,0,0,0
27.4444444444444,16,-49,0,-15,41,-7,43,0,42,-27,29,0,-6,-63,13,-22,-40,-22,51,0,1,0,0,0,0,1,1,0,0,0,0
27.5555555555556,17,-52,0,-18,38,-5,45,0,48,-25,32,0,-7,-63,9,-22,-43,-22,52,0,1,0,0,0,0,1,1,0,0,0,0
27.6666666666667,21,-54,0,-20,39,2,50,0,50,-24,29,0,-6,-63,10,-21,-44,-19,54,0,1,0,0,0,0,1,1,0,0,0,0
27.7777777777778,26,-50,0,-21,40,4,52,0,51,-23,27,0,-8,-62,8,-20,-42,-13,53,0,1,0,0,0,0,1,1,0,0,0,0
27.8888888888889,25,-54,0,-17,41,5,52,0,50,-28,26,0,-13,-61,15,-19,-42,-12,57,0,1,0,0,0,0,1,1,0,0,0,0
28,23,-55,0,-12,42,7,50,0,51,-27,26,0,-12,-60,24,-19,-36,-15,57,0,1,0,0,0,0,1,1,0,0,0,0
28.1111111111111,20,-59,0,-11,42,2,48,0,46,-24,19,0,-6,-59,21,-19,-38,-14,59,0,1,0,0,0,0,1,1,0,0,0,0
28.2222222222222,34,-60,0,-11,39,1,51,0,48,-26,17,0,0,-61,16,-19,-43,-13,59,0,1,0,0,0,0,1,1,0,0,0,0
28.3333333333333,31,-59,0,-14,41,1,49,0,50,-25,17,0,-2,-60,22,-17,-47,-12,61,0,1,0,0,0,0,1,1,0,0,0,0
28.4444444444444,31,-59,0,-16,42,1,46,0,48,-28,20,0,-2,-59,23,-18,-42,-11,61,0,1,0,0,0,0,1,1,0,0,0,0
28.5555555555556,40,-58,0,-11,40,4,45,0,49,-23,21,0,-2,-56,20,-19,-41,-12,60,0,1,0,0,0,0,1,1,0,0,0,0
28.6666666666667,43,-55,0,-10,41,1,39,0,47,-20,23,0,-8,-56,24,-14,-39,-9,59,0,1,0,0,0,0,1,1,0,0,0,0
28.7777777777778,49,-56,0,-7,40,1,41,0,45,-20,20,0,-8,-56,23,-17,-32,-15,59,0,1,0,0,0,0,1,1,0,0,0,0
28.8888888888889,47,-56,0,-6,42,-1,43,0,46,-19,17,0,-7,-63,19,-17,-33,-14,61,0,1,0,0,0,0,1,1,0,0,0,0
29,46,-44,0,-4,38,-5,46,0,48,-17,15,0,-10,-63,20,-15,-31,-14,60,0,1,0,0,0,0,1,1,0,0,0,0
29.1111111111111,41,-43,0,0,39,-10,47,0,47,-24,16,0,-9,-63,22,-15,-27,-20,60,0,1,0,0,0,0,1,1,0,0,0,0
29.2222222222222,40,-37,0,2,42,-7,51,0,54,-23,20,0,-9,-62,20,-17,-25,-20,60,0,1,0,0,0,0,1,1,0,0,0,0
29.3333333333333,37,-37,0,3,41,-9,51,0,58,-26,18,0,-9,-61,22,-16,-25,-18,59,0,1,0,0,0,0,1,1,0,0,0,0
29.4444444444444,41,-37,0,2,40,-6,51,0,53,-27,20,0,-8,-60,26,-12,-28,-18,54,0,1,0,0,0,0,1,1,0,0,0,0
29.5555555555556,42,-37,0,1,42,-11,51,0,54,-32,23,0,-7,-60,32,-14,-28,-15,57,0,1,0,0,0,0,1,1,0,0,0,0
29.6666666666667,40,-38,0,3,47,-2,49,0,50,-27,23,0,-8,-60,35,-14,-28,-13,56,0,1,0,0,0,0,1,1,0,0,0,0
29.7777777777778,42,-38,0,2,44,1,47,0,49,-28,25,0,-7,-59,34,-1,-31,-13,61,0,1,0,0,0,0,1,1,0,0,0,0
29.8888888888889,44,-37,0,1,44,3,45,0,52,-29,25,0,-8,-57,37,2,-30,-12,60,0,1,0,0,0,0,1,1,0,0,0,0
30,48,-35,0,1,48,2,45,0,44,-32,30,0,-11,-56,43,0,-28,-13,59,0,1,0,0,0,0,1,1,0,0,0,0
30.1111111111111,51,-36,0,-2,51,5,50,0,44,-32,32,0,-8,-60,44,-2,-26,-12,60,0,1,0,0,0,0,1,1,0,0,0,0
30.2222222222222,50,-33,0,-5,54,5,52,0,43,-36,39,0,-11,-59,48,3,-24,-7,59,0,1,0,0,0,0,1,1,0,0,0,0
30.3333333333333,48,-32,0,-3,50,2,53,0,43,-38,41,0,-8,-61,52,2,-28,-9,63,0,1,0,0,0,0,1,1,0,0,0,0
30.4444444444444,53,-32,0,-7,55,1,49,0,38,-42,41,0,-7,-61,49,6,-30,-8,62,0,1,0,0,0,0,1,1,0,0,0,0
30.5555555555556,54,-37,0,-8,57,0,50,0,33,-37,42,0,-7,-60,48,4,-32,-9,61,0,1,0,0,0,0,1,1,0,0,0,0
30.6666666666667,51,-38,0,-11,57,-4,50,0,33,-32,43,0,-4,-60,48,7,-35,-14,60,0,1,0,0,0,0,1,1,0,0,0,0
30.7777777777778,52,-31,0,-9,58,-2,45,0,33,-34,41,0,-3,-59,44,5,-37,-14,59,0,1,0,0,0,0,1,1,0,0,0,0
30.8888888888889,53,-33,0,-14,57,-1,44,0,36,-39,40,0,1,-61,41,7,-38,-13,58,0,1,0,0,0,0,1,1,0,0,0,0
31,56,-34,0,-12,62,-1,44,0,37,-37,46,0,2,-61,40,4,-45,-17,61,0,1,0,0,0,0,1,1,0,0,0,0
31.1111111111111,55,-36,0,-14,61,2,42,0,38,-37,44,0,0,-60,37,3,-48,-15,60,0,1,0,0,0,0,1,1,0,0,0,0
31.2222222222222,55,-33,0,-9,60,0,41,0,39,-34,43,0,-7,-59,29,5,-49,-12,59,0,1,0,0,0,0,1,1,0,0,0,0
31.3333333333333,57,-33,0,-12,59,1,44,0,38,-31,48,0,-4,-59,27,4,-45,-9,64,0,1,0,0,0,0,1,1,0,0,0,0
31.4444444444444,60,-26,0,-12,59,-2,45,0,31,-32,50,0,-5,-64,25,1,-46,-8,63,0,1,0,0,0,0,1,1,0,0,0,0
31.5555555555556,59,-26,0,-13,59,-5,48,0,31,-32,46,0,-11,-64,24,-2,-50,-6,62,0,1,0,0,0,0,1,1,0,0,0,0
31.6666666666667,61,-32,0,-15,58,-8,49,0,25,-35,48,0,-10,-63,22,7,-46,-3,62,0,1,0,0,0,0,1,1,0,0,0,0
31.7777777777778,60,-33,0,-13,59,-10,47,0,23,-34,51,0,-12,-62,24,1,-42,-5,61,0,1,0,0,0,0,1,1,0,0,0,0
31.8888888888889,59,-30,0,-18,59,-6,47,0,20,-34,48,0,-11,-62,30,-2,-44,-4,60,0,1,0,0,0,0,1,1,0,0,0,0
32,60,-27,0,-23,58,-8,48,0,23,-37,52,0,-7,-61,31,-4,-41,-6,59,0,1,0,0,0,0,1,1,0,0,0,0
32.1111111111111,59,-26,0,-26,56,-17,45,0,20,-39,57,0,-7,-60,32,-9,-46,-6,59,0,1,0,0,0,0,1,1,0,0,0,0
32.2222222222222,57,-24,0,-24,60,-20,42,0,21,-46,60,0,-6,-60,27,-11,-45,-3,61,0,1,0,0,0,0,1,1,0,0,0,0
32.3333333333333,56,-20,0,-22,59,-25,42,0,18,-51,59,0,-11,-59,27,-14,-43,1,60,0,1,0,0,0,0,1,1,0,0,0,0
32.4444444444444,56,-21,0,-21,58,-27,41,0,13,-51,56,0,-12,-63,27,-11,-41,4,59,0,1,0,0,0,0,1,1,0,0,0,0
32.5555555555556,51,-17,0,-21,58,-28,36,0,16,-51,59,0,-9,-62,23,-12,-41,6,66,0,1,0,0,0,0,1,1,0,0,0,0
32.6666666666667,45,-15,0,-20,55,-29,34,0,16,-49,55,0,-11,-61,26,-15,-37,2,65,0,1,0,0,0,0,1,1,0,0,0,0
32.7777777777778,52,-16,0,-18,49,-23,33,0,20,-48,58,0,-9,-60,24,-17,-42,0,64,0,1,0,0,0,0,1,1,0,0,0,0
32.8888888888889,51,-20,0,-18,50,-20,31,0,18,-49,58,0,-13,-59,26,-22,-44,5,64,0,1,0,0,0,0,1,1,0,0,0,0
33,58,-21,0,-14,55,-18,27,0,19,-47,53,0,-10,-62,28,-20,-42,5,64,0,1,0,0,0,0,1,1,0,0,0,0
33.1111111111111,60,-22,0,-15,58,-23,31,0,19,-45,54,0,-12,-62,32,-19,-42,6,64,0,1,0,0,0,0,1,1,0,0,0,0
33.2222222222222,59,-18,0,-23,59,-25,34,0,16,-46,53,0,-11,-62,30,-14,-46,6,63,0,1,0,0,0,0,1,1,0,0,0,0
33.3333333333333,57,-22,0,-20,58,-21,35,0,19,-48,56,0,-13,-61,30,-16,-45,2,62,0,1,0,0,0,0,1,1,0,0,0,0
33.4444444444444,50,-17,0,-18,55,-23,32,0,25,-53,57,0,-9,-60,29,-17,-45,2,62,0,1,0,0,0,0,1,1,0,0,0,0
33.5555555555556,49,-18,0,-21,55,-24,32,0,24,-49,57,0,-10,-59,30,-22,-43,-1,61,0,1,0,0,0,0,1,1,0,0,0,0
33.6666666666667,53,-20,0,-18,53,-20,38,0,24,-50,59,0,-9,-58,33,-24,-47,-5,60,0,1,0,0,0,0,1,1,0,0,0,0
33.7777777777778,54,-20,0,-20,49,-20,36,0,23,-47,63,0,-13,-57,32,-23,-42,-3,59,0,1,0,0,0,0,1,1,0,0,0,0
33.8888888888889,55,-19,0,-19,50,-16,36,0,22,-53,63,0,-8,-50,34,-19,-44,-3,57,0,1,0,0,0,0,1,1,0,0,0,0
34,50,-20,0,-20,47,-17,40,0,23,-53,62,0,-7,-51,34,-21,-44,-2,56,0,1,0,0,0,0,1,1,0,0,0,0
34.1111111111111,48,-19,0,-19,52,-16,43,0,20,-56,61,0,-9,-55,40,-22,-43,-3,56,0,1,0,0,0,0,1,1,0,0,0,0
34.2222222222222,49,-15,0,-15,56,-14,47,0,19,-59,60,0,-3,-52,42,-22,-48,-2,54,0,1,0,0,0,0,1,1,0,0,0,0
34.3333333333333,51,-20,0,-16,51,-16,49,0,20,-60,59,0,-6,-54,45,-23,-44,-5,50,0,1,0,0,0,0,1,1,0,0,0,0
34.4444444444444,52,-20,0,-17,48,-20,50,0,17,-60,62,0,-5,-55,50,-23,-42,-7,50,0,1,0,0,0,0,1,1,0,0,0,0
34.5555555555556,53,-18,0,-16,47,-20,53,0,17,-59,61,0,-3,-57,47,-23,-47,-9,49,0,1,0,0,0,0,1,1,0,0,0,0
34.6666666666667,53,-20,0,-20,50,-23,54,0,21,-55,60,0,3,-57,50,-25,-47,-16,46,0,1,0,0,0,0,1,1,0,0,0,0
34.7777777777778,57,-22,0,-21,47,-27,57,0,15,-56,60,0,-1,-58,47,-26,-48,-8,49,0,1,0,0,0,0,1,1,0,0,0,0
34.8888888888889,56,-23,0,-20,42,-31,63,0,13,-57,59,0,-2,-62,43,-23,-49,-9,51,0,1,0,0,0,0,1,1,0,0,0,0
35,61,-26,0,-21,45,-31,62,0,17,-57,58,0,2,-62,44,-23,-45,-6,50,0,1,0,0,0,0,1,1,0,0,0,0
35.1111111111111,60,-26,0,-22,46,-24,61,0,20,-53,59,0,7,-61,53,-26,-45,-3,54,0,1,0,0,0,0,1,1,0,0,0,0
35.2222222222222,59,-25,0,-21,48,-24,60,0,20,-51,59,0,5,-61,54,-28,-44,0,60,0,1,0,0,0,0,1,1,0,0,0,0
35.3333333333333,61,-23,0,-16,46,-20,60,0,20,-55,57,0,2,-60,57,-32,-44,2,59,0,1,0,0,0,0,1,1,0,0,0,0
35.4444444444444,60,-22,0,-18,49,-23,59,0,18,-61,57,0,4,-60,55,-35,-43,2,64,0,1,0,0,0,0,1,1,0,0,0,0
35.5555555555556,60,-22,0,-15,48,-21,63,0,19,-61,54,0,9,-60,53,-42,-46,-3,64,0,1,0,0,0,0,1,1,0,0,0,0
35.6666666666667,59,-22,0,-12,45,-20,62,0,26,-60,54,0,8,-59,50,-34,-45,-5,63,0,1,0,0,0,0,1,1,0,0,0,0
35.7777777777778,56,-20,0,-10,44,-21,61,0,22,-60,50,0,9,-62,49,-38,-47,0,62,0,1,0,0,0,0,1,1,0,0,0,0
35.8888888888889,57,-22,0,-12,42,-20,60,0,19,-59,46,0,8,-61,53,-42,-47,3,62,0,1,0,0,0,0,1,1,0,0,0,0
36,54,-18,0,-14,32,-25,59,0,27,-58,50,0,5,-61,58,-39,-49,5,61,0,1,0,0,0,0,1,1,0,0,0,0
36.1111111111111,53,-18,0,-9,39,-26,61,0,29,-59,47,0,1,-60,60,-34,-55,7,61,0,1,0,0,0,0,1,1,0,0,0,0
36.2222222222222,57,-16,0,-11,40,-22,60,0,25,-50,46,0,4,-59,60,-37,-56,6,61,0,1,0,0,0,0,1,1,0,0,0,0
36.3333333333333,60,-17,0,-8,36,-21,59,0,28,-46,44,0,-3,-57,59,-37,-60,8,60,0,1,0,0,0,0,1,1,0,0,0,0
36.4444444444444,60,-19,0,-3,37,-24,59,0,26,-50,48,0,-3,-58,59,-37,-59,10,60,0,1,0,0,0,0,1,1,0,0,0,0
36.5555555555556,60,-23,0,-7,37,-26,58,0,29,-53,46,0,-5,-56,58,-34,-64,9,59,0,1,0,0,0,0,1,1,0,0,0,0
36.6666666666667,60,-23,0,-11,32,-23,58,0,36,-56,44,0,-6,-58,59,-36,-63,12,57,0,1,0,0,0,0,1,1,0,0,0,0
36.7777777777778,60,-27,0,-12,32,-24,55,0,38,-56,50,0,-6,-58,58,-33,-63,9,56,0,1,0,0,0,0,1,1,0,0,0,0
36.8888888888889,59,-29,0,-15,31,-19,58,0,41,-60,54,0,-3,-55,55,-35,-63,6,56,0,1,0,0,0,0,1,1,0,0,0,0
37,61,-24,0,-20,29,-17,56,0,39,-59,53,0,-2,-60,56,-36,-63,11,56,0,1,0,0,0,0,1,1,0,0,0,0
37.1111111111111,61,-16,0,-16,31,-13,56,0,39,-59,50,0,-3,-60,53,-32,-62,18,54,0,1,0,0,0,0,1,1,0,0,0,0
37.2222222222222,60,-18,0,-20,32,-17,55,0,37,-60,51,0,-1,-59,55,-32,-62,23,50,0,1,0,0,0,0,1,1,0,0,0,0
37.3333333333333,59,-19,0,-16,31,-20,55,0,40,-59,52,0,-6,-64,51,-27,-61,19,51,0,1,0,0,0,0,1,1,0,0,0,0
37.4444444444444,56,-20,0,-16,35,-22,57,0,41,-59,58,0,-5,-64,51,-28,-60,18,53,0,1,0,0,0,0,1,1,0,0,0,0
37.5555555555556,60,-27,0,-16,40,-22,60,0,42,-59,57,0,-11,-64,49,-28,-59,19,53,0,1,0,0,0,0,1,1,0,0,0,0
37.6666666666667,59,-30,0,-18,40,-23,59,0,43,-58,56,0,-14,-63,50,-29,-64,19,57,0,1,0,0,0,0,1,1,0,0,0,0
37.7777777777778,59,-28,0,-19,42,-24,64,0,43,-58,58,0,-11,-62,53,-30,-63,17,60,0,1,0,0,0,0,1,1,0,0,0,0
37.8888888888889,63,-28,0,-18,42,-24,63,0,46,-61,55,0,-14,-61,57,-31,-62,16,59,0,1,0,0,0,0,1,1,0,0,0,0
38,62,-25,0,-18,42,-19,62,0,45,-61,57,0,-15,-60,54,-33,-62,12,65,0,1,0,0,0,0,1,1,0,0,0,0
38.1111111111111,61,-25,0,-21,46,-22,61,0,42,-60,58,0,-12,-59,60,-30,-61,11,64,0,1,0,0,0,0,1,1,0,0,0,0
38.2222222222222,60,-25,0,-23,46,-21,60,0,36,-60,56,0,-9,-57,60,-26,-60,8,63,0,1,0,0,0,0,1,1,0,0,0,0
38.3333333333333,59,-25,0,-21,41,-21,60,0,29,-59,54,0,-9,-49,59,-29,-59,6,62,0,1,0,0,0,0,1,1,0,0,0,0
38.4444444444444,60,-26,0,-23,41,-27,59,0,22,-62,58,0,-6,-47,63,-29,-57,8,61,0,1,0,0,0,0,1,1,0,0,0,0
38.5555555555556,59,-28,0,-22,41,-27,56,0,23,-61,63,0,-6,-51,62,-32,-53,7,60,0,1,0,0,0,0,1,1,0,0,0,0
38.6666666666667,59,-24,0,-25,41,-21,56,0,25,-60,62,0,-5,-56,62,-28,-49,9,59,0,1,0,0,0,0,1,1,0,0,0,0
38.7777777777778,66,-20,0,-21,36,-21,58,0,31,-60,62,0,-5,-59,61,-27,-49,4,64,0,1,0,0,0,0,1,1,0,0,0,0
38.8888888888889,65,-17,0,-19,35,-20,56,0,29,-59,62,0,-4,-63,60,-29,-48,6,63,0,1,0,0,0,0,1,1,0,0,0,0
39,64,-16,0,-15,31,-21,51,0,29,-55,62,0,-3,-62,59,-28,-49,2,62,0,1,0,0,0,0,1,1,0,0,0,0
39.1111111111111,64,-16,0,-14,32,-21,52,0,32,-51,61,0,-3,-61,62,-28,-48,5,61,0,1,0,0,0,0,1,1,0,0,0,0
39.2222222222222,63,-18,0,-13,28,-23,49,0,33,-51,61,0,-4,-60,61,-26,-45,9,60,0,1,0,0,0,0,1,1,0,0,0,0
39.3333333333333,62,-16,0,-10,29,-22,57,0,31,-56,60,0,-2,-59,61,-23,-46,8,60,0,1,0,0,0,0,1,1,0,0,0,0
39.4444444444444,62,-15,0,-13,33,-21,57,0,30,-52,60,0,-1,-58,60,-22,-46,7,59,0,1,0,0,0,0,1,1,0,0,0,0
39.5555555555556,61,-15,0,-14,33,-23,58,0,29,-55,59,0,3,-57,59,-23,-46,9,61,0,1,0,0,0,0,1,1,0,0,0,0
